"","GEOID","count","area","density"
"564","36081035200",12,6514380.65867615,1.84207841523934e-06
"565","36081035300",0,1670746.1179657,0
"566","36081035800",4,5641713.9269104,7.09004400403999e-07
"567","36081036100",4,1693935.00361633,2.36136569080899e-06
"568","36081036300",3,1449334.82138062,2.06991507810613e-06
"569","36081036500",2,1787985.1681366,1.11857751151502e-06
"570","36081036600",3,3986837.86077881,7.52476048628164e-07
"571","36081036700",0,2109206.6211853,0
"572","36081036800",4,2510135.27897644,1.59353961258657e-06
"573","36081037300",74,2553832.04896545,2.89760636491257e-05
"574","36081037501",5,571221.067245483,8.75317856204215e-06
"575","36081037502",2,1077902.41098022,1.85545553996975e-06
"576","36081037600",10,8281319.76708984,1.20753699666812e-06
"577","36081037700",3,1580389.31440735,1.89826644147174e-06
"578","36081037900",0,2120846.47447205,0
"579","36081038301",459,6410554.23265076,7.16006734116972e-05
"580","36081038400",3,3206706.3085022,9.35539370115017e-07
"581","36081039400",8,3749393.93849182,2.1336781707227e-06
"582","36081039800",5,2161239.82411194,2.3134868903568e-06
"583","36081039901",20,1135029.4790802,1.76206877165935e-05
"584","36081039902",26,681525.464279175,3.81497117316068e-05
"585","36081040000",2,2112654.21488953,9.46676453678237e-07
"586","36081040101",2,931363.875396729,2.14738841910533e-06
"587","36081040102",1,1336041.10264587,7.48479966686369e-07
"588","36081040200",1,2352448.87950134,4.25088939748597e-07
"589","36081040301",1,940100.871582031,1.06371563970276e-06
"590","36081040302",3,1197294.37591553,2.50564945459299e-06
"591","36081040400",1,5092779.16673279,1.96356442575054e-07
"592","36081040501",6,769154.143432617,7.80077706299926e-06
"593","36081040502",1,624443.975311279,1.60142469066422e-06
"594","36081040701",3,758360.635498047,3.95590153229641e-06
"595","36081040702",2,1389413.92973328,1.43945584335975e-06
"596","36081040901",0,762702.101226807,0
"597","36081040902",3,878530.486053467,3.4147932799425e-06
"598","36081041100",3,1481730.53816223,2.02465962787057e-06
"599","36081041300",0,1709061.34178162,0
"600","36081041400",4,5132816.57427979,7.79299229207554e-07
"601","36081041500",5,1866262.23854065,2.67915188805932e-06
"602","36081042700",0,1838967.62240601,0
"603","36081043701",61,1578002.25454712,3.8656472019748e-05
"604","36081043702",32,1886326.40686035,1.69641902290185e-05
"605","36081043900",0,1772849.1647644,0
"606","36081044000",4,4055561.0594635,9.86300031327638e-07
"607","36081044301",0,1437697.82440186,0
"608","36081044302",6,2992542.45237732,2.00498408810659e-06
"609","36081044400",23,9708089.6872406,2.36915817024528e-06
"610","36081044601",8,2419639.03463745,3.30627828592569e-06
"611","36081044602",6,1830580.37368774,3.27764903756336e-06
"612","36081044800",3,2240965.78663635,1.33870852374902e-06
"613","36081045000",39,1889459.32180786,2.06408254201971e-05
"614","36081045600",97,1744395.64268494,5.56066511669907e-05
"615","36081045700",0,1620253.94154358,0
"616","36081045900",0,1473337.18208313,0
"617","36081046000",8,2381695.25032043,3.35895198973239e-06
"618","36081046100",4,1226622.50546265,3.26098696394887e-06
"619","36081046400",44,2470140.25700378,1.78127536990029e-05
"620","36081046500",0,1396723.11331177,0
"621","36081046700",2,1528977.75064087,1.30806350789716e-06
"622","36081046800",5,2471077.07814026,2.02340916203351e-06
"623","36081046901",0,803853.200027466,0
"624","36081046902",2,825704.394561768,2.42217434371471e-06
"625","36081047000",4,2473436.55267334,1.6171831841317e-06
"626","36081047300",15,2136377.20741272,7.02123199402876e-06
"627","36081047801",2,5600810.911026,3.57091148366161e-07
"628","36081047802",3,1427568.71127319,2.10147502975491e-06
"629","36081048000",2,2482350.20870972,8.05688090658072e-07
"630","36081048100",0,1496567.82633972,0
"631","36081048200",1,2454003.45574951,4.07497388667929e-07
"632","36081048400",3,4466742.59680176,6.71630373809325e-07
"633","36081049201",146,3169985.42671204,4.60569940699802e-05
"634","36081049202",3,2063107.4694519,1.45411717247914e-06
"635","36081049301",0,1764042.71905518,0
"636","36081049302",58,2896925.43397522,2.00212264077544e-05
"637","36081049500",136,1388725.36607361,9.79315301084457e-05
"638","36081049600",4,2943687.1628418,1.35884004607964e-06
"639","36081049700",1,2129377.45014954,4.69620827406514e-07
"640","36081050000",5,3612066.31886292,1.3842492242983e-06
"641","36081050201",3,1810554.43791199,1.6569510074824e-06
"642","36081050202",2,1645285.22525024,1.21559470012004e-06
"643","36081050400",3,2328345.41629028,1.28846861767609e-06
"644","36081050600",1,2217578.6681366,4.509422887082e-07
"645","36081050800",1,2363416.32281494,4.23116312748891e-07
"646","36081051000",2,1989781.22732544,1.0051356262358e-06
"647","36081051200",11,4044798.63000488,2.71954206036376e-06
"648","36081051300",0,2082794.35298157,0
"649","36081051600",5,1976764.04574585,2.52938635279228e-06
"650","36081051700",613,2737061.48788452,0.000223962816587576
"651","36081051800",0,1827884.20875549,0
"652","36081052000",0,1853858.1391449,0
"653","36081052100",5,2033478.65200806,2.45884066452456e-06
"654","36081052200",2,1827899.17755127,1.09415225115385e-06
"655","36081052400",1,2111656.27516174,4.73561919978386e-07
"656","36081052600",2,1962757.73240662,1.01897445975042e-06
"657","36081052800",1,1941579.97447205,5.15044455107711e-07
"658","36081053000",1,2477580.91950989,4.03619511324707e-07
"659","36081053100",5,4558842.27203369,1.09676968441584e-06
"660","36081053200",4,2043401.98832703,1.95751987266826e-06
"661","36081053601",3,2066594.22808838,1.45166378538424e-06
"662","36081053800",0,2031701.03529358,0
"663","36081053901",2,4743330.72976685,4.21644644647898e-07
"664","36081053902",0,1782429.05911255,0
"665","36081054000",3,5627808.84642029,5.33067146000921e-07
"666","36081054200",12,5824785.57617188,2.06016167343392e-06
"667","36081054500",1,1221365.64709473,8.18755630124939e-07
"668","36081054700",5,1390289.28500366,3.59637382948459e-06
"669","36081054800",7,2423672.41830444,2.88817909018294e-06
"670","36081054900",6,1767827.28808594,3.39399671021953e-06
"671","36081055100",11,1669725.7322998,6.58790829368673e-06
"672","36081055300",0,1475828.635849,0
"673","36081055400",0,2368771.71427917,0
"674","36081055500",1,1654116.30691528,6.04552410141506e-07
"675","36081055600",1,2442153.50047302,4.09474670534145e-07
"676","36081055700",1,2577353.55570984,3.87994886376613e-07
"677","36081055800",1,2070613.64274597,4.82948619363793e-07
"678","36081055900",6,1747160.51776123,3.43414353690195e-06
"679","36081056100",267,31227050.069397,8.55027930613479e-06
"680","36081056200",1,1729177.34362793,5.78309682164776e-07
"681","36081056500",3,1304509.43443298,2.29971506591977e-06
"682","36081056600",0,2098775.46638489,0
"683","36081056700",3,3385675.09762573,8.86086205408135e-07
"684","36081057700",3,2030045.35835266,1.47779949233964e-06
"685","36081057900",1,743111.069885254,1.34569385455987e-06
"686","36081058200",2,6066865.06106567,3.29659549020642e-07
"687","36081058500",1,1842457.05743408,5.42753491032601e-07
"688","36081058700",2,1549455.35177612,1.29077614124694e-06
"689","36081058900",1,1780244.68859863,5.61720535611977e-07
"690","36081059000",2,1702017.13182068,1.17507630364482e-06
"691","36081059100",1,2174921.34623718,4.5978674204936e-07
"692","36081059300",1,2719007.54086304,3.67781252891483e-07
"693","36081059501",1,1774156.28315735,5.63648202524958e-07
"694","36081059900",0,1368119.3081665,0
"695","36081060600",1,2317297.21057129,4.31537221655511e-07
"696","36081060800",6,2271701.78959656,2.64119173893223e-06
"697","36081061000",0,2616057.49015808,0
"698","36081061200",0,2830128.16085815,0
"699","36081061302",2,5511491.1341095,3.62878203254725e-07
"700","36081061400",126,2772036.31616211,4.54539499592297e-05
"701","36081061601",3,4117509.6415863,7.28595743820585e-07
"702","36081061800",1,2600036.16096497,3.84610035434608e-07
"703","36081061900",2,2553641.97033691,7.83195147648726e-07
"704","36081062300",2,1688803.96562195,1.18427007557591e-06
"705","36081062500",1,2137199.26152039,4.67902089432974e-07
"706","36081062600",4,4651585.2020874,8.59921903226668e-07
"707","36081062700",0,1693386.2348175,0
"708","36081062900",2,1987938.26054382,1.00606746179978e-06
"709","36081063200",4,3192797.43148804,1.25281985025143e-06
"710","36081063301",3,1452391.11384583,2.06555931897449e-06
"711","36081064101",0,888496.154663086,0
"712","36081064500",8,3401293.31298828,2.35204649050729e-06
"713","36081064600",1,4431434.87805176,2.25660542808121e-07
"714","36081065000",3,4304601.87181091,6.96928563741465e-07
"715","36081065401",31,4637075.5242157,6.68524802714815e-06
"716","36081065402",0,2865941.96194458,0
"717","36081065600",7,6346501.35247803,1.10296990597297e-06
"718","36081065702",0,1547771.97531128,0
"719","36081065703",1,2889534.89945984,3.46076456867483e-07
"720","36081066000",3,4160670.3974762,7.21037648600993e-07
"721","36081066301",0,3017250.41281128,0
"722","36081066302",1,2656996.36804199,3.76364835130327e-07
"723","36081066402",2,4232911.46424866,4.72488030258152e-07
"724","36081066403",0,3916165.89274597,0
"725","36081066701",4,2769361.37136841,1.44437632493715e-06
"726","36081067100",1,2465973.96389771,4.05519285539983e-07
"727","36081067700",0,2001637.18345642,0
"728","36081068200",6,2492489.82376099,2.40723149310452e-06
"729","36081068300",33,2632326.65527344,1.25364380343488e-05
"730","36081069300",10,1538773.71447754,6.49868132391077e-06
"731","36081069500",7,2295318.7800293,3.0496853251515e-06
"732","36081069701",0,1432171.61506653,0
"733","36081070700",5,2389558.69418335,2.09243657089109e-06
"734","36081071303",4,1524257.97245789,2.62422770441537e-06
"735","36081071304",0,1680454.9982605,0
"736","36081071305",16,1441518.4500885,1.10994070169672e-05
"737","36081071701",5,2044997.98687744,2.44499018193882e-06
"738","36081071900",213,1783745.50975037,0.000119411653083746
"739","36081072100",0,1818395.47218323,0
"740","36081072300",1,5060330.03634644,1.97615569106635e-07
"741","36081072900",2,2085109.02519226,9.59182458008682e-07
"742","36081073700",7,2268856.53044128,3.08525457915955e-06
"743","36081073900",3,2410955.73701477,1.24431981638725e-06
"744","36081074100",1,1850016.89241028,5.4053560489232e-07
"745","36081074300",4,2083264.30332947,1.92006362015958e-06
"746","36081074500",490,1878207.94593811,0.000260886980624107
"747","36081074700",4,3175255.14170837,1.25974128738766e-06
"748","36081075701",9,2126534.37597656,4.23223819077317e-06
"749","36081075702",19,3781074.75790405,5.02502627335837e-06
"750","36081077902",5,6023219.05653381,8.30120895997656e-07
"751","36081077903",7,2829805.69856262,2.47366806970373e-06
"752","36081077904",8,4162642.57226563,1.92185609528463e-06
"753","36081077906",3,3108729.1267395,9.65024573609751e-07
"754","36081077907",2,2330099.65943909,8.58332385869473e-07
"755","36081077908",0,2156618.58094788,0
"756","36081078800",14,2075692.36851501,6.74473742465791e-06
"757","36081079000",186,2799200.27397156,6.64475499411479e-05
"758","36081079200",200,3932174.21888733,5.08624462871823e-05
"759","36081079300",4,9208906.57675171,4.34362100067143e-07
"760","36081079701",0,1199494.67987061,0
"761","36081079702",8,3075828.3899231,2.60092533972613e-06
"762","36081079900",5,3090324.21609497,1.61795321473362e-06
"763","36081080301",248,3400225.84179688,7.29363317434651e-05
"764","36081080302",469,4732483.53108215,9.91022994416542e-05
"765","36081081800",7,4045500.89079285,1.73031725587585e-06
"766","36081083700",230,8398359.80622864,2.73862998617207e-05
"767","36081083800",2,5332408.36506653,3.75065048112655e-07
"768","36081084000",7,6119171.68429565,1.14394567780553e-06
"769","36081084500",3,2034223.67747498,1.47476407497321e-06
"770","36081084601",27,3567137.57618713,7.56909410510036e-06
"771","36081084901",12,2201380.47601318,5.45112493308411e-06
"772","36081084902",4,1071584.32249451,3.73279070627733e-06
"773","36081085700",4,1425026.45016479,2.80696544231684e-06
"774","36081085900",3,1570941.13751221,1.90968326461352e-06
"775","36081086400",11,12090411.7318726,9.09811861162836e-07
"776","36081086500",0,1702759.70916748,0
"777","36081086900",181,6618402.90740967,2.73479875027494e-05
"778","36081087100",49,4757781.57373047,1.02989175187335e-05
"779","36081088902",15,3109873.95263672,4.82334661418743e-06
"780","36081088903",241,3964421.10922241,6.07907165662505e-05
"781","36081089202",3,11848270.2750549,2.53201516369536e-07
"782","36081091602",1,13698003.5278778,7.30033393526894e-08
"783","36081091603",1,20168585.3456116,4.95820595675832e-08
"784","36081091604",0,26843022.1782913,0
"785","36081091800",26,12097073.1844177,2.14928021048023e-06
"786","36081092200",2,6859442.43139648,2.91568887705182e-07
"787","36081092500",8,3362669.21105957,2.37906243459469e-06
"788","36081092800",0,8209412.79801941,0
"789","36081092900",3,10263721.1286316,2.92291651575687e-07
"790","36081093401",1,5833409.64347839,1.71426328874053e-07
"791","36081093402",6,4251455.54780579,1.41128136764752e-06
"792","36081093800",4,8709711.4405365,4.59257465337291e-07
"793","36081094203",3,5583460.76785278,5.37301169423942e-07
"794","36081094500",386,16470138.6756897,2.3436353973737e-05
"795","36081094700",2,2935620.74363708,6.81286914985519e-07
"796","36081097204",4,4214149.23905945,9.49183280678677e-07
"797","36081097205",0,1896045.96624756,0
"798","36081097206",0,3307305.42004395,0
"799","36081097207",0,8929721.93589783,0
"800","36081099703",152,6202992.8729248,2.45043002811528e-05
"801","36081099704",32,7247413.85179138,4.4153681098383e-06
"802","36081099801",3,4916319.37379456,6.10212594403628e-07
"803","36081099802",6,4665392.945755,1.28606530462977e-06
"804","36081099900",6,6957276.89900208,8.62406382137904e-07
"805","36081100801",0,6930963.74586487,0
"806","36081100803",8,3741127.13606262,2.13839297865179e-06
"807","36081100804",1,7453637.52288818,1.34162681902529e-07
"808","36081101002",1,5796626.23696899,1.72514141695445e-07
"809","36081101003",1,2517591.73707581,3.97204989702382e-07
"810","36081101004",5,6199308.08581543,8.06541622191748e-07
"811","36081103300",2,6525351.57751465,3.06496895415059e-07
"812","36081103900",118,9352835.78764343,1.26164943637625e-05
"813","36081104700",8,9061045.61865234,8.82900311585657e-07
"814","36081105900",0,7005005.04550171,0
"815","36081108500",10,4792436.90274048,2.08662110799657e-06
"816","36081109300",42,11521331.9901123,3.64541183571871e-06
"817","36081109700",30,4792217.51443481,6.26014990130058e-06
"818","36081109900",30,4073754.58590698,7.36421386398288e-06
"819","36081113300",5,2746668.25021362,1.82038729999924e-06
"820","36081113900",2,4132815.95033264,4.83931543053357e-07
"821","36081114100",1,4816036.14512634,2.07639637632696e-07
"822","36081114700",1,3311049.7479248,3.02019019988072e-07
"823","36081115100",1,3190124.19094849,3.13467420120305e-07
"824","36081115500",1,2013039.54762268,4.96761229147714e-07
"825","36081115700",3,3386397.36793518,8.8589721584541e-07
"826","36081115900",4,3326142.61737061,1.20259425410991e-06
"827","36081116100",5,1891158.36843872,2.64388222765703e-06
"828","36081116301",5,1435920.78192139,3.48208624246635e-06
"829","36081117100",8,4280909.67778015,1.86876168902222e-06
"830","36081117500",9,6052324.02775574,1.4870320820112e-06
"831","36081118100",5,2098981.60923767,2.38210757921598e-06
"832","36081118500",1,1665902.06674194,6.00275382307276e-07
"833","36081118700",0,2015272.43684387,0
"834","36081119100",6,2342906.77444458,2.56092135864961e-06
"835","36081119300",1,2275552.37286377,4.39453739639271e-07
"836","36081119500",0,2037041.60533142,0
"837","36081119900",0,1983090.66583252,0
"838","36081120300",0,1980421.6368103,0
"839","36081120500",2,2176840.29206848,9.18762854255862e-07
"840","36081120701",4,4246374.13037109,9.41980116964032e-07
"841","36081120702",0,3365788.59872437,0
"842","36081121500",296,6806317.2613678,4.34890100818656e-05
"843","36081122300",182,5312336.88171387,3.425987546582e-05
"844","36081122703",105,4734221.40594482,2.21789373577142e-05
"845","36081122704",1,2820261.53512573,3.54577044556054e-07
"846","36081124100",3,5369893.92539978,5.58670253393628e-07
"847","36081124700",5,5206785.82478333,9.60285321551144e-07
"848","36081126500",3,2156793.58587646,1.39095369146366e-06
"849","36081129102",54,10674558.1858826,5.05875737989948e-06
"850","36081129104",2,7620707.66175842,2.62442818799654e-07
"851","36081133900",4,2434847.62217712,1.64281327651354e-06
"852","36081134100",182,6391295.15936279,2.84762314150651e-05
"853","36081134701",12,4996946.61584473,2.40146651996429e-06
"854","36081134702",271,6621402.62846375,4.09278841970792e-05
"855","36081136700",247,8318662.42126465,2.9692273528086e-05
"856","36081137700",194,8081449.83171082,2.40055935555973e-05
"857","36081138501",160,11182800.2907867,1.43076864326926e-05
"858","36081140300",172,4029511.4803772,4.26850750612328e-05
"859","36081140901",357,2632594.78440857,0.000135607652994801
"860","36081140902",150,5785858.89228821,2.59252779565589e-05
"861","36081142900",1,5720440.48313904,1.7481171300488e-07
"862","36081144100",1,3630986.7769928,2.75407227130748e-07
"863","36081144700",64,4456988.9210968,1.43594702910436e-05
"864","36081145101",0,2704350.17832947,0
"865","36081145102",35,3684551.32789612,9.49912130006478e-06
"866","36081145900",5,4007243.38258362,1.24774053448591e-06
"867","36081146300",9,3476614.10461426,2.58872561900239e-06
"868","36081146700",58,3807224.71038818,1.5234194042118e-05
"869","36081147100",20,4541348.01826477,4.40397871283204e-06
"870","36081147900",6,9172314.82290649,6.54142396531778e-07
"871","36081150701",181,9443703.42111206,1.91662096879665e-05
"872","36081150702",238,9051537.73049927,2.62938748184252e-05
"873","36081152902",286,11179533.2951813,2.55824632789702e-05
"874","36081155101",21,5120474.76652527,4.10118220624501e-06
"875","36081155103",18,7741265.05900574,2.32520135440393e-06
"876","36081155104",2,7617998.21699524,2.6253616016057e-07
"877","36081157902",5,7773114.36941528,6.43242819078206e-07
"878","36005036100",6,1767528.56280518,3.39457032053707e-06
"879","36005012701",8,1172792.87129211,6.82132386359588e-06
"880","36005015900",8,1112938.85902405,7.18817564427151e-06
"881","36005020502",4,1087823.72840881,3.67706632567292e-06
"882","36005039902",3,1309646.41462708,2.29069462298665e-06
"883","36005000400",4,8557843.68589783,4.67407462301685e-07
"884","36081093900",1,7059359.46687317,1.41655911516138e-07
"885","36005042600",4,5473783.46743774,7.30755979624526e-07
"886","36061003800",8,2180047.43855286,3.66964491621819e-06
"887","36061001001",183,880264.044250488,0.000207892167350556
"888","36061001502",13,2245047.44967651,5.79052349288795e-06
"889","36061004800",10,1920852.09124756,5.20602291325053e-06
"890","36061004400",250,4277834.69894409,5.84407808141133e-05
"891","36061006400",15,1934407.85636902,7.75431093841593e-06
"892","36061022900",20,2260121.90997314,8.84908018091718e-06
"893","36061017800",163,2663052.14916992,6.12079639712679e-05
"894","36061000500",21,9069818.14990234,2.31537167040401e-06
"895","36081094201",1,3634448.15383911,2.75144934711392e-07
"896","36081094202",7,7693513.61012268,9.09857362283704e-07
"897","36081111300",68,7852794.03205872,8.65933828423268e-06
"898","36081148300",2,14237238.3385468,1.40476681814413e-07
"899","36081080900",5,10761019.2595215,4.64640001045991e-07
"900","36081122702",60,4832974.04179382,1.24147159660163e-05
"901","36081125700",1,3566900.58734131,2.80355444597736e-07
"902","36081126700",83,8286325.80114746,1.00165021255267e-05
"903","36081139900",75,3925389.07901001,1.91063862690817e-05
"904","36081143500",34,3843565.44033813,8.84595319834308e-06
"905","36081157901",6,9833175.45852661,6.10179287993609e-07
"906","36081157903",4,7335307.64016724,5.45307735710564e-07
"907","36081042400",1,5544421.06262207,1.80361482056538e-07
"908","36081043400",0,2213959.96185303,0
"909","36081042600",4,5575057.60339355,7.17481375899182e-07
"910","36081043200",4,2600532.4806366,1.53814652567647e-06
"911","36081045200",69,2315974.25610352,2.97930772840662e-05
"912","36081045400",2,2513778.89472961,7.9561492229615e-07
"913","36081005900",5,2047586.8717804,2.44189883658145e-06
"914","36081006100",5,2099196.68507385,2.38186351738837e-06
"915","36081058100",2,1549689.2698822,1.29058130482637e-06
"916","36081058300",2,1528024.01278687,1.30887995428313e-06
"917","36061023501",3,1928941.3217926,1.55525726267922e-06
"918","36081047900",15,4238221.04678345,3.53922078023374e-06
"919","36081062400",0,5322023.20959473,0
"920","36081062000",1,2374809.93086243,4.21086330743464e-07
"921","36081063000",1,2084282.11856079,4.79781499392465e-07
"922","36005019300",285,2587522.47332764,0.000110143970897953
"923","36061022302",36,643336.645843506,5.59582610948563e-05
"924","36081133300",3,7439226.98353577,4.03267705991428e-07
"925","36061012400",265,1847564.37667847,0.00014343207919846
"926","36005021200",1,1087405.30696106,9.19620304957561e-07
"927","36005022200",5,2364274.60432434,2.11481356305009e-06
"928","36081065501",24,8754117.35896301,2.74156708390793e-06
"929","36061027900",5,1941623.32769775,2.57516477510016e-06
"930","36061028300",0,1627954.44589233,0
"931","36061028500",2,1312484.58050537,1.52382742601814e-06
"932","36061014401",2,807979.69960022,2.47530971507029e-06
"933","36061001600",84,2232591.52568054,3.76244373562222e-05
"934","36081037100",98,2020823.01174927,4.84950930537796e-05
"935","36061001200",77,1298211.2171936,5.9312382284336e-05
"936","36081112300",2,3005919.53375244,6.65353805230874e-07
"937","36081112900",41,3819983.30020142,1.07330312145182e-05
"938","36005042901",18,1105150.95352173,1.62873677506591e-05
"939","36005043102",19,1228613.53808594,1.54645862274968e-05
"940","36081026300",179,2242333.58969116,7.98275514503861e-05
"941","36081005400",8,4486727.31376648,1.783036819611e-06
"942","36081008600",9,3562475.84817505,2.52633291664572e-06
"943","36081066401",86,11981963.9495392,7.17745441082782e-06
"944","36081066900",1,1723437.32937622,5.80235778206069e-07
"945","36081030600",1194,14535041.3805695,8.21463089603683e-05
"946","36081048500",0,3415647.86506653,0
"947","36081012500",410,1752242.2461853,0.000233985911989387
"948","36005038900",6,1846409.31745911,3.24955032628234e-06
"949","36005029301",8,2678121.1736145,2.98716879535472e-06
"950","36081013000",4,2016151.06648254,1.9839783171499e-06
"951","36081073100",4,2029202.32325745,1.97121792842167e-06
"952","36081074900",12,3859961.12072754,3.1088396034772e-06
"953","36005042500",14,3154915.50683594,4.43751979083604e-06
"954","36081026502",26,752238.186523438,3.45635205255429e-05
"955","36081026501",1,1155418.73161316,8.65487093673677e-07
"956","36081048301",1,931227.030639648,1.07385199000625e-06
"957","36005002800",532,4706441.3460083,0.000113036572834634
"958","36081066100",1,1439518.72843933,6.94676616735762e-07
"959","36081065900",1,2083740.54586792,4.79906196567039e-07
"960","36081066501",4,3506166.38246155,1.14084717143165e-06
"961","36005020000",6,3681096.3503418,1.62994918604695e-06
"962","36005025600",2,2037862.63606262,9.81420417945453e-07
"963","36081102900",8,5270086.56129456,1.51800163184319e-06
"964","36081097300",580,5638202.2364502,0.00010286966938688
"965","36081060100",7,1661594.07034302,4.2128219671336e-06
"966","36081063302",0,1490798.66320801,0
"967","36081063500",5,2039753.62414551,2.45127643888589e-06
"968","36081062100",0,2793997.28657532,0
"969","36081063700",44,7447866.93855286,5.90773175232764e-06
"970","36081077500",8,2469600.84851074,3.23938988149615e-06
"971","36005039700",30,5593958.0901947,5.36292898807825e-06
"972","36005039300",9,1963927.15209961,4.58265470304141e-06
"973","36005029700",45,2506266.44642639,1.7954994395813e-05
"974","36081063900",47,2604996.75776672,1.80422489432553e-05
"975","36081046300",0,1710782.36077881,0
"976","36081047100",6,1692064.8059845,3.54596347538178e-06
"977","36005035000",4,2066395.8427124,1.93573753746499e-06
"978","36005035800",13,7018832.06295776,1.85216000089362e-06
"979","36081024900",7,2196907.25074768,3.18629746322594e-06
"980","36081026100",2,2384003.701828,8.38924871830713e-07
"981","36061021000",399,2172878.65940857,0.000183627372965503
"982","36061021200",42,1900275.54653931,2.2102057818135e-05
"983","36005027600",559,19952650.5509949,2.80163278844237e-05
"984","36061015502",32,1107525.48678589,2.88932402746469e-05
"985","36081010701",0,17172239.6783447,0
"986","36081012301",2,6366950.85194397,3.14122104364816e-07
"987","36005037800",6,1433325.61431885,4.18606905511232e-06
"988","36081085300",5,2102465.733078,2.37816004386432e-06
"989","36005026900",325,4241456.5639801,7.66246205985018e-05
"990","36081161700",56,7560560.57887268,7.40685818409908e-06
"991","36081035700",240,6656192.1991272,3.60566511332816e-05
"992","36081099701",33,10495207.8079529,3.14429219543359e-06
"993","36081101700",5,10640265.4376068,4.69913089040812e-07
"994","36005023702",3,515656.440216064,5.81782707638244e-06
"995","36005039901",10,1637824.88983154,6.1056588296375e-06
"996","36005040100",7,1841946.02301025,3.80032851807463e-06
"997","36005016900",1,1000160.73857117,9.99839287261566e-07
"998","36081085500",2,1405499.92243958,1.42298122402492e-06
"999","36081086300",0,1551084.25611877,0
"1000","36061030700",2,905520.592437744,2.20867423303518e-06
"1001","36005014702",4,1247172.51930237,3.20725476074271e-06
"1002","36081028803",2,4065463.01118469,4.91948886141063e-07
"1003","36081029400",26,11458904.0991974,2.26897788609829e-06
"1004","36005014300",4,1395894.35658264,2.86554636540877e-06
"1005","36005018501",2,1983331.80378723,1.00840413902552e-06
"1006","36081004401",11,2833237.77438354,3.88248388449974e-06
"1007","36081005800",11,6343697.75105286,1.7340044295418e-06
"1008","36061020101",0,593177.228256226,0
"1009","36061020300",5,1916856.72619629,2.60843699566516e-06
"1010","36081116302",0,1271235.72592163,0
"1011","36081116700",0,1787963.29165649,0
"1012","36081090700",137,21709217.7367859,6.31068340006816e-06
"1013","36081091900",2,4908981.68769836,4.07416471935899e-07
"1014","36081000103",4,1987164.08097839,2.01291883155949e-06
"1015","36081029700",325,5596676.91960144,5.80701735456161e-05
"1016","36061018500",2,1406208.06062317,1.42226463921256e-06
"1017","36081022900",379,14291778.4563904,2.65187430071402e-05
"1018","36081051500",3,2419728.95576477,1.23980828218499e-06
"1019","36081000102",0,1202245.96202087,0
"1020","36061018900",4,2853971.2983551,1.4015557908047e-06
"1021","36061019100",29,2385202.80491638,1.21582952779634e-05
"1022","36081030906",16,2332475.72689819,6.85966409660236e-06
"1023","36061013700",10,2434419.91377258,4.10775476466719e-06
"1024","36061013900",6,1954943.5901947,3.06914226584023e-06
"1025","36061014500",11,1899118.85018921,5.79215987398791e-06
"1026","36061027700",0,1762816.73336792,0
"1027","36081010600",2,1862498.90802002,1.07382613293779e-06
"1028","36081016600",2,2185345.71572876,9.15187004786127e-07
"1029","36061001002",177,2194785.54144287,8.06456925552912e-05
"1030","36005003300",6,1639977.47279358,3.65858684008595e-06
"1031","36081056000",2,2300763.07060242,8.69276817571803e-07
"1032","36081097202",6,6206408.41918945,9.6674269476832e-07
"1033","36081099200",7,6268401.11982727,1.11671219920159e-06
"1034","36081045800",3,2640076.32489014,1.13633078396884e-06
"1035","36081046200",1,2685748.33935547,3.72335704483757e-07
"1036","36081046600",3,2591318.60743713,1.15771175006807e-06
"1037","36061022700",2,1621656.33335876,1.23330693369391e-06
"1038","36061025900",10,812095.022659302,1.23138299348933e-05
"1039","36061006000",87,1297728.46487427,6.70402186241857e-05
"1040","36005001901",214,2232573.69180298,9.58534989396825e-05
"1041","36081015500",0,1587955.0949707,0
"1042","36081015900",4,1826098.28979492,2.19046259577255e-06
"1043","36061002000",194,1387142.23649597,0.000139855881319034
"1044","36005009000",421,11318460.8465271,3.71958701548345e-05
"1045","36005009800",227,5572372.94952393,4.07366847223306e-05
"1046","36081000101",8,3170977.65431213,2.52288122848201e-06
"1047","36081107201",17,15199438.9266205,1.11846233812131e-06
"1048","36081107202",4,69920356.6386566,5.72079461875704e-08
"1049","36005020100",1831,2986855.13272095,0.000613019352676809
"1050","36005020501",1062,2963751.56030273,0.000358329629994871
"1051","36061009901",67,4211423.91848755,1.59091084860585e-05
"1052","36061014601",3,799778.075027466,3.75104056196711e-06
"1053","36061014602",3,1175299.12098694,2.55254168613756e-06
"1054","36061014802",3,1351072.74864197,2.22045778291025e-06
"1055","36061026100",506,1681538.97303772,0.000300914821549396
"1056","36061025300",8,1822865.88121033,4.38869369516546e-06
"1057","36061026300",324,1691892.09185791,0.000191501574810369
"1058","36061019800",12,2431074.04064941,4.93608989251288e-06
"1059","36061019000",1,1117371.70855713,8.94957329187533e-07
"1060","36061020000",4,1391141.41394043,2.87533672703333e-06
"1061","36061027300",2,1902969.73320007,1.05098886498671e-06
"1062","36061027500",1568,2971026.74281311,0.000527763677588221
"1063","36061000700",21,2439446.16764832,8.60851134101658e-06
"1064","36061000900",62,3130228.57926941,1.98068602435643e-05
"1065","36061003001",27,1330481.61764526,2.02934032623357e-05
